Lead_0,Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10
595.254796290022,479.9160318376249,385.520504669236,342.657136731323,566.659365470947,592.4825201433594,334.63850478570214,456.6798661697442,718.1613824538371,410.42260026681345,458.4529152284855
597.696202540022,482.3574380876249,383.079098419236,340.215730481323,561.776552970947,594.9239263933594,337.07991103570214,454.2384599197442,715.7199762038371,407.98119401681345,456.0115089784855
595.254796290022,477.4746255876249,385.520504669236,342.657136731323,559.335146720947,592.4825201433594,341.96272353570214,451.7970536697442,710.8371637038371,410.42260026681345,458.4529152284855
592.813390040022,475.0332193376249,380.637692169236,345.098542981323,561.776552970947,590.0411138933594,339.52131728570214,456.6798661697442,708.3957574538371,407.98119401681345,463.3357277284855
590.371983790022,472.5918130876249,383.079098419236,345.098542981323,561.776552970947,587.5997076433594,339.52131728570214,456.6798661697442,708.3957574538371,405.53978776681345,470.6599464784855
587.930577540022,470.1504068376249,387.961910919236,342.657136731323,564.217959220947,590.0411138933594,334.63850478570214,459.1212724197442,705.9543512038371,410.42260026681345,473.1013527284855
580.606358790022,472.5918130876249,390.403317169236,347.539949231323,561.776552970947,587.5997076433594,332.19709853570214,464.0040849197442,708.3957574538371,405.53978776681345,468.2185402284855
578.164952540022,470.1504068376249,392.844723419236,349.981355481323,564.217959220947,582.7168951433594,329.75569228570214,459.1212724197442,705.9543512038371,400.65697526681345,470.6599464784855
580.606358790022,467.7090005876249,390.403317169236,345.098542981323,561.776552970947,585.1583013933594,329.75569228570214,454.2384599197442,708.3957574538371,400.65697526681345,468.2185402284855
575.723546290022,465.2675943376249,392.844723419236,347.539949231323,559.335146720947,582.7168951433594,327.31428603570214,459.1212724197442,710.8371637038371,407.98119401681345,465.7771339784855
573.282140040022,467.7090005876249,395.286129669236,345.098542981323,556.893740470947,585.1583013933594,324.87287978570214,456.6798661697442,713.2785699538371,410.42260026681345,468.2185402284855
570.840733790022,465.2675943376249,390.403317169236,347.539949231323,556.893740470947,582.7168951433594,329.75569228570214,461.5626786697442,715.7199762038371,407.98119401681345,465.7771339784855
568.399327540022,462.8261880876249,387.961910919236,345.098542981323,561.776552970947,580.2754888933594,334.63850478570214,464.0040849197442,710.8371637038371,405.53978776681345,468.2185402284855
570.840733790022,467.7090005876249,390.403317169236,347.539949231323,556.893740470947,577.8340826433594,337.07991103570214,464.0040849197442,715.7199762038371,407.98119401681345,465.7771339784855
565.957921290022,470.1504068376249,392.844723419236,342.657136731323,559.335146720947,585.1583013933594,339.52131728570214,459.1212724197442,713.2785699538371,407.98119401681345,463.3357277284855
565.957921290022,467.7090005876249,395.286129669236,345.098542981323,561.776552970947,582.7168951433594,337.07991103570214,456.6798661697442,710.8371637038371,405.53978776681345,468.2185402284855
568.399327540022,472.5918130876249,392.844723419236,342.657136731323,564.217959220947,587.5997076433594,339.52131728570214,456.6798661697442,708.3957574538371,410.42260026681345,465.7771339784855
563.516515040022,475.0332193376249,395.286129669236,337.774324231323,561.776552970947,585.1583013933594,344.40412978570214,459.1212724197442,703.5129449538371,415.30541276681345,463.3357277284855
565.957921290022,475.0332193376249,390.403317169236,335.332917981323,561.776552970947,592.4825201433594,346.84553603570214,461.5626786697442,705.9543512038371,420.18822526681345,460.8943214784855
563.516515040022,479.9160318376249,392.844723419236,337.774324231323,559.335146720947,590.0411138933594,351.72834853570214,464.0040849197442,708.3957574538371,417.74681901681345,458.4529152284855
561.075108790022,484.7988443376249,395.286129669236,332.891511731323,556.893740470947,592.4825201433594,354.16975478570214,468.8868974197442,705.9543512038371,415.30541276681345,463.3357277284855
563.516515040022,479.9160318376249,392.844723419236,335.332917981323,556.893740470947,597.3653326433594,351.72834853570214,466.4454911697442,703.5129449538371,412.86400651681345,460.8943214784855
561.075108790022,484.7988443376249,390.403317169236,337.774324231323,559.335146720947,592.4825201433594,354.16975478570214,471.3283036697442,701.0715387038371,417.74681901681345,458.4529152284855
558.633702540022,489.6816568376249,392.844723419236,342.657136731323,556.893740470947,590.0411138933594,361.49397353570214,468.8868974197442,701.0715387038371,415.30541276681345,465.7771339784855
556.192296290022,484.7988443376249,395.286129669236,345.098542981323,556.893740470947,594.9239263933594,359.05256728570214,466.4454911697442,703.5129449538371,412.86400651681345,463.3357277284855
558.633702540022,484.7988443376249,390.403317169236,347.539949231323,559.335146720947,590.0411138933594,359.05256728570214,459.1212724197442,708.3957574538371,410.42260026681345,460.8943214784855
563.516515040022,487.2402505876249,387.961910919236,342.657136731323,561.776552970947,590.0411138933594,363.93537978570214,461.5626786697442,703.5129449538371,412.86400651681345,463.3357277284855
561.075108790022,489.6816568376249,392.844723419236,342.657136731323,561.776552970947,592.4825201433594,363.93537978570214,461.5626786697442,703.5129449538371,410.42260026681345,465.7771339784855
561.075108790022,489.6816568376249,390.403317169236,342.657136731323,561.776552970947,587.5997076433594,363.93537978570214,461.5626786697442,705.9543512038371,410.42260026681345,468.2185402284855
558.633702540022,489.6816568376249,395.286129669236,347.539949231323,561.776552970947,585.1583013933594,366.37678603570214,459.1212724197442,705.9543512038371,412.86400651681345,460.8943214784855
556.192296290022,489.6816568376249,395.286129669236,340.215730481323,556.893740470947,585.1583013933594,368.81819228570214,466.4454911697442,703.5129449538371,410.42260026681345,460.8943214784855
558.633702540022,497.0058755876249,390.403317169236,340.215730481323,559.335146720947,592.4825201433594,363.93537978570214,466.4454911697442,705.9543512038371,417.74681901681345,458.4529152284855
556.192296290022,497.0058755876249,392.844723419236,347.539949231323,554.452334220947,597.3653326433594,366.37678603570214,466.4454911697442,705.9543512038371,415.30541276681345,458.4529152284855
556.192296290022,492.1230630876249,392.844723419236,347.539949231323,554.452334220947,599.8067388933594,366.37678603570214,466.4454911697442,703.5129449538371,415.30541276681345,460.8943214784855
556.192296290022,492.1230630876249,392.844723419236,349.981355481323,554.452334220947,599.8067388933594,363.93537978570214,468.8868974197442,703.5129449538371,415.30541276681345,458.4529152284855
556.192296290022,494.5644693376249,392.844723419236,349.981355481323,554.452334220947,602.2481451433594,363.93537978570214,468.8868974197442,701.0715387038371,420.18822526681345,458.4529152284855
561.075108790022,494.5644693376249,397.727535919236,347.539949231323,552.010927970947,599.8067388933594,366.37678603570214,471.3283036697442,703.5129449538371,415.30541276681345,463.3357277284855
565.957921290022,494.5644693376249,397.727535919236,347.539949231323,544.686709220947,597.3653326433594,366.37678603570214,476.2111161697442,701.0715387038371,412.86400651681345,456.0115089784855
568.399327540022,494.5644693376249,402.610348419236,345.098542981323,547.128115470947,599.8067388933594,371.25959853570214,473.7697099197442,703.5129449538371,412.86400651681345,460.8943214784855
570.840733790022,492.1230630876249,397.727535919236,342.657136731323,549.569521720947,602.2481451433594,368.81819228570214,471.3283036697442,701.0715387038371,410.42260026681345,458.4529152284855
575.723546290022,489.6816568376249,402.610348419236,340.215730481323,547.128115470947,599.8067388933594,366.37678603570214,468.8868974197442,698.6301324538371,407.98119401681345,456.0115089784855
573.282140040022,484.7988443376249,402.610348419236,347.539949231323,549.569521720947,602.2481451433594,361.49397353570214,471.3283036697442,705.9543512038371,405.53978776681345,460.8943214784855
570.840733790022,482.3574380876249,400.168942169236,352.422761731323,547.128115470947,604.6895513933594,363.93537978570214,473.7697099197442,703.5129449538371,403.09838151681345,463.3357277284855
570.840733790022,487.2402505876249,397.727535919236,349.981355481323,552.010927970947,602.2481451433594,359.05256728570214,471.3283036697442,705.9543512038371,405.53978776681345,460.8943214784855
573.282140040022,479.9160318376249,395.286129669236,347.539949231323,554.452334220947,604.6895513933594,363.93537978570214,473.7697099197442,705.9543512038371,410.42260026681345,458.4529152284855
568.399327540022,477.4746255876249,392.844723419236,349.981355481323,554.452334220947,609.5723638933594,361.49397353570214,468.8868974197442,703.5129449538371,407.98119401681345,463.3357277284855
565.957921290022,472.5918130876249,397.727535919236,347.539949231323,556.893740470947,609.5723638933594,366.37678603570214,466.4454911697442,701.0715387038371,405.53978776681345,460.8943214784855
568.399327540022,472.5918130876249,392.844723419236,347.539949231323,554.452334220947,607.1309576433594,366.37678603570214,468.8868974197442,701.0715387038371,407.98119401681345,463.3357277284855
568.399327540022,472.5918130876249,390.403317169236,347.539949231323,552.010927970947,604.6895513933594,373.70100478570214,471.3283036697442,708.3957574538371,410.42260026681345,460.8943214784855
563.516515040022,475.0332193376249,392.844723419236,352.422761731323,554.452334220947,607.1309576433594,376.14241103570214,468.8868974197442,705.9543512038371,407.98119401681345,456.0115089784855
565.957921290022,477.4746255876249,395.286129669236,349.981355481323,552.010927970947,604.6895513933594,373.70100478570214,466.4454911697442,710.8371637038371,405.53978776681345,453.5701027284855
563.516515040022,475.0332193376249,400.168942169236,347.539949231323,549.569521720947,602.2481451433594,376.14241103570214,468.8868974197442,715.7199762038371,403.09838151681345,451.1286964784855
561.075108790022,479.9160318376249,402.610348419236,342.657136731323,547.128115470947,599.8067388933594,373.70100478570214,466.4454911697442,718.1613824538371,403.09838151681345,456.0115089784855
563.516515040022,487.2402505876249,400.168942169236,345.098542981323,549.569521720947,607.1309576433594,376.14241103570214,468.8868974197442,715.7199762038371,405.53978776681345,458.4529152284855
561.075108790022,489.6816568376249,395.286129669236,342.657136731323,547.128115470947,604.6895513933594,373.70100478570214,466.4454911697442,713.2785699538371,403.09838151681345,460.8943214784855
561.075108790022,494.5644693376249,392.844723419236,340.215730481323,544.686709220947,602.2481451433594,371.25959853570214,464.0040849197442,718.1613824538371,400.65697526681345,463.3357277284855
563.516515040022,499.4472818376249,390.403317169236,337.774324231323,542.245302970947,604.6895513933594,373.70100478570214,468.8868974197442,715.7199762038371,398.21556901681345,460.8943214784855
561.075108790022,501.8886880876249,390.403317169236,342.657136731323,539.803896720947,602.2481451433594,371.25959853570214,466.4454911697442,718.1613824538371,398.21556901681345,460.8943214784855
558.633702540022,501.8886880876249,395.286129669236,345.098542981323,542.245302970947,607.1309576433594,373.70100478570214,468.8868974197442,713.2785699538371,395.77416276681345,463.3357277284855
561.075108790022,506.7715005876249,397.727535919236,345.098542981323,547.128115470947,604.6895513933594,376.14241103570214,471.3283036697442,715.7199762038371,393.33275651681345,465.7771339784855
565.957921290022,504.3300943376249,400.168942169236,342.657136731323,549.569521720947,609.5723638933594,373.70100478570214,466.4454911697442,713.2785699538371,390.89135026681345,468.2185402284855
568.399327540022,509.2129068376249,405.051754669236,340.215730481323,554.452334220947,607.1309576433594,368.81819228570214,461.5626786697442,715.7199762038371,393.33275651681345,470.6599464784855
565.957921290022,506.7715005876249,407.493160919236,345.098542981323,554.452334220947,614.4551763933594,366.37678603570214,466.4454911697442,713.2785699538371,395.77416276681345,470.6599464784855
570.840733790022,504.3300943376249,409.934567169236,347.539949231323,556.893740470947,619.3379888933594,366.37678603570214,471.3283036697442,715.7199762038371,393.33275651681345,468.2185402284855
568.399327540022,501.8886880876249,412.375973419236,347.539949231323,554.452334220947,619.3379888933594,363.93537978570214,471.3283036697442,715.7199762038371,395.77416276681345,468.2185402284855
568.399327540022,501.8886880876249,412.375973419236,345.098542981323,554.452334220947,619.3379888933594,366.37678603570214,471.3283036697442,715.7199762038371,395.77416276681345,468.2185402284855
565.957921290022,501.8886880876249,417.258785919236,347.539949231323,554.452334220947,621.7793951433594,366.37678603570214,476.2111161697442,720.6027887038371,395.77416276681345,468.2185402284855
565.957921290022,499.4472818376249,417.258785919236,349.981355481323,561.776552970947,619.3379888933594,363.93537978570214,476.2111161697442,723.0441949538371,403.09838151681345,465.7771339784855
563.516515040022,499.4472818376249,419.700192169236,342.657136731323,564.217959220947,619.3379888933594,363.93537978570214,468.8868974197442,725.4856012038371,400.65697526681345,465.7771339784855
565.957921290022,506.7715005876249,414.817379669236,342.657136731323,566.659365470947,626.6622076433594,368.81819228570214,473.7697099197442,725.4856012038371,400.65697526681345,468.2185402284855
565.957921290022,506.7715005876249,412.375973419236,342.657136731323,566.659365470947,621.7793951433594,368.81819228570214,476.2111161697442,725.4856012038371,400.65697526681345,465.7771339784855
565.957921290022,506.7715005876249,412.375973419236,340.215730481323,566.659365470947,621.7793951433594,373.70100478570214,476.2111161697442,725.4856012038371,398.21556901681345,465.7771339784855
568.399327540022,509.2129068376249,412.375973419236,340.215730481323,569.100771720947,621.7793951433594,373.70100478570214,473.7697099197442,725.4856012038371,398.21556901681345,465.7771339784855
565.957921290022,509.2129068376249,412.375973419236,335.332917981323,569.100771720947,624.2208013933594,373.70100478570214,473.7697099197442,727.9270074538371,395.77416276681345,465.7771339784855
568.399327540022,504.3300943376249,414.817379669236,340.215730481323,566.659365470947,621.7793951433594,378.58381728570214,473.7697099197442,725.4856012038371,398.21556901681345,463.3357277284855
568.399327540022,501.8886880876249,414.817379669236,342.657136731323,569.100771720947,619.3379888933594,376.14241103570214,471.3283036697442,723.0441949538371,395.77416276681345,465.7771339784855
570.840733790022,499.4472818376249,412.375973419236,345.098542981323,576.424990470947,621.7793951433594,376.14241103570214,468.8868974197442,725.4856012038371,400.65697526681345,468.2185402284855
573.282140040022,501.8886880876249,414.817379669236,349.981355481323,578.866396720947,624.2208013933594,378.58381728570214,468.8868974197442,723.0441949538371,403.09838151681345,465.7771339784855
570.840733790022,497.0058755876249,417.258785919236,352.422761731323,581.307802970947,621.7793951433594,376.14241103570214,464.0040849197442,725.4856012038371,405.53978776681345,470.6599464784855
573.282140040022,497.0058755876249,422.141598419236,354.864167981323,583.749209220947,621.7793951433594,381.02522353570214,461.5626786697442,727.9270074538371,405.53978776681345,468.2185402284855
573.282140040022,497.0058755876249,424.583004669236,357.305574231323,583.749209220947,624.2208013933594,383.46662978570214,466.4454911697442,727.9270074538371,403.09838151681345,468.2185402284855
570.840733790022,497.0058755876249,427.024410919236,354.864167981323,588.632021720947,621.7793951433594,388.34944228570214,464.0040849197442,732.8098199538371,400.65697526681345,473.1013527284855
573.282140040022,499.4472818376249,424.583004669236,352.422761731323,586.190615470947,624.2208013933594,388.34944228570214,468.8868974197442,730.3684137038371,398.21556901681345,475.5427589784855
570.840733790022,501.8886880876249,427.024410919236,352.422761731323,591.073427970947,626.6622076433594,390.79084853570214,466.4454911697442,732.8098199538371,395.77416276681345,477.9841652284855
570.840733790022,501.8886880876249,424.583004669236,352.422761731323,595.956240470947,629.1036138933594,393.23225478570214,471.3283036697442,730.3684137038371,398.21556901681345,477.9841652284855
570.840733790022,501.8886880876249,429.465817169236,352.422761731323,595.956240470947,629.1036138933594,390.79084853570214,471.3283036697442,727.9270074538371,395.77416276681345,477.9841652284855
580.606358790022,499.4472818376249,431.907223419236,349.981355481323,595.956240470947,638.8692388933594,388.34944228570214,471.3283036697442,725.4856012038371,403.09838151681345,480.4255714784855
578.164952540022,504.3300943376249,429.465817169236,347.539949231323,591.073427970947,638.8692388933594,390.79084853570214,468.8868974197442,725.4856012038371,400.65697526681345,477.9841652284855
580.606358790022,504.3300943376249,427.024410919236,349.981355481323,588.632021720947,641.3106451433594,393.23225478570214,466.4454911697442,723.0441949538371,400.65697526681345,475.5427589784855
578.164952540022,501.8886880876249,427.024410919236,349.981355481323,588.632021720947,641.3106451433594,390.79084853570214,464.0040849197442,723.0441949538371,398.21556901681345,477.9841652284855
578.164952540022,501.8886880876249,427.024410919236,354.864167981323,588.632021720947,641.3106451433594,388.34944228570214,464.0040849197442,723.0441949538371,403.09838151681345,480.4255714784855
580.606358790022,501.8886880876249,427.024410919236,357.305574231323,581.307802970947,641.3106451433594,388.34944228570214,464.0040849197442,715.7199762038371,400.65697526681345,477.9841652284855
580.606358790022,504.3300943376249,434.348629669236,359.746980481323,578.866396720947,641.3106451433594,388.34944228570214,461.5626786697442,715.7199762038371,403.09838151681345,470.6599464784855
580.606358790022,504.3300943376249,434.348629669236,359.746980481323,581.307802970947,641.3106451433594,390.79084853570214,461.5626786697442,713.2785699538371,407.98119401681345,470.6599464784855
585.489171290022,504.3300943376249,439.231442169236,359.746980481323,583.749209220947,641.3106451433594,390.79084853570214,464.0040849197442,710.8371637038371,407.98119401681345,470.6599464784855
583.047765040022,504.3300943376249,441.672848419236,362.188386731323,583.749209220947,641.3106451433594,393.23225478570214,464.0040849197442,710.8371637038371,405.53978776681345,470.6599464784855
583.047765040022,499.4472818376249,441.672848419236,367.071199231323,588.632021720947,641.3106451433594,390.79084853570214,464.0040849197442,713.2785699538371,412.86400651681345,470.6599464784855
580.606358790022,492.1230630876249,446.555660919236,367.071199231323,588.632021720947,638.8692388933594,393.23225478570214,464.0040849197442,715.7199762038371,410.42260026681345,465.7771339784855
580.606358790022,489.6816568376249,444.114254669236,367.071199231323,591.073427970947,638.8692388933594,390.79084853570214,468.8868974197442,713.2785699538371,415.30541276681345,463.3357277284855
580.606358790022,489.6816568376249,446.555660919236,367.071199231323,591.073427970947,638.8692388933594,390.79084853570214,466.4454911697442,718.1613824538371,412.86400651681345,465.7771339784855
578.164952540022,489.6816568376249,451.438473419236,362.188386731323,593.514834220947,641.3106451433594,393.23225478570214,464.0040849197442,720.6027887038371,415.30541276681345,463.3357277284855
575.723546290022,494.5644693376249,448.997067169236,364.629792981323,591.073427970947,641.3106451433594,398.11506728570214,468.8868974197442,718.1613824538371,410.42260026681345,465.7771339784855
578.164952540022,499.4472818376249,446.555660919236,364.629792981323,595.956240470947,641.3106451433594,400.55647353570214,468.8868974197442,718.1613824538371,410.42260026681345,468.2185402284855
585.489171290022,504.3300943376249,446.555660919236,364.629792981323,598.397646720947,641.3106451433594,402.99787978570214,468.8868974197442,720.6027887038371,410.42260026681345,470.6599464784855
585.489171290022,501.8886880876249,444.114254669236,364.629792981323,595.956240470947,641.3106451433594,400.55647353570214,468.8868974197442,723.0441949538371,407.98119401681345,475.5427589784855
583.047765040022,501.8886880876249,446.555660919236,364.629792981323,595.956240470947,641.3106451433594,400.55647353570214,471.3283036697442,727.9270074538371,403.09838151681345,475.5427589784855
583.047765040022,499.4472818376249,446.555660919236,364.629792981323,600.839052970947,641.3106451433594,400.55647353570214,481.0939286697442,725.4856012038371,405.53978776681345,477.9841652284855
585.489171290022,499.4472818376249,451.438473419236,364.629792981323,600.839052970947,643.7520513933594,402.99787978570214,485.9767411697442,725.4856012038371,398.21556901681345,475.5427589784855
587.930577540022,497.0058755876249,448.997067169236,369.512605481323,600.839052970947,653.5176763933594,400.55647353570214,488.4181474197442,727.9270074538371,405.53978776681345,477.9841652284855
590.371983790022,494.5644693376249,453.879879669236,371.954011731323,603.280459220947,653.5176763933594,400.55647353570214,485.9767411697442,727.9270074538371,407.98119401681345,475.5427589784855
600.137608790022,497.0058755876249,453.879879669236,371.954011731323,605.721865470947,653.5176763933594,402.99787978570214,493.3009599197442,730.3684137038371,405.53978776681345,475.5427589784855
600.137608790022,497.0058755876249,456.321285919236,371.954011731323,608.163271720947,653.5176763933594,407.88069228570214,490.8595536697442,730.3684137038371,403.09838151681345,475.5427589784855
600.137608790022,494.5644693376249,458.762692169236,374.395417981323,608.163271720947,651.0762701433594,407.88069228570214,493.3009599197442,730.3684137038371,403.09838151681345,475.5427589784855
602.579015040022,494.5644693376249,458.762692169236,376.836824231323,605.721865470947,651.0762701433594,412.76350478570214,490.8595536697442,730.3684137038371,407.98119401681345,477.9841652284855
600.137608790022,492.1230630876249,458.762692169236,374.395417981323,605.721865470947,651.0762701433594,410.32209853570214,493.3009599197442,732.8098199538371,410.42260026681345,480.4255714784855
602.579015040022,492.1230630876249,463.645504669236,376.836824231323,600.839052970947,655.9590826433594,412.76350478570214,488.4181474197442,735.2512262038371,412.86400651681345,482.8669777284855
600.137608790022,489.6816568376249,463.645504669236,379.278230481323,600.839052970947,655.9590826433594,412.76350478570214,490.8595536697442,742.5754449538371,410.42260026681345,485.3083839784855
602.579015040022,487.2402505876249,468.528317169236,381.719636731323,603.280459220947,655.9590826433594,417.64631728570214,488.4181474197442,745.0168512038371,410.42260026681345,480.4255714784855
600.137608790022,484.7988443376249,468.528317169236,386.602449231323,600.839052970947,658.4004888933594,415.20491103570214,488.4181474197442,745.0168512038371,412.86400651681345,480.4255714784855
602.579015040022,487.2402505876249,466.086910919236,389.043855481323,605.721865470947,663.2833013933594,417.64631728570214,490.8595536697442,747.4582574538371,410.42260026681345,485.3083839784855
602.579015040022,487.2402505876249,468.528317169236,389.043855481323,605.721865470947,665.7247076433594,417.64631728570214,493.3009599197442,745.0168512038371,405.53978776681345,482.8669777284855
602.579015040022,484.7988443376249,463.645504669236,391.485261731323,605.721865470947,663.2833013933594,422.52912978570214,490.8595536697442,747.4582574538371,403.09838151681345,480.4255714784855
600.137608790022,487.2402505876249,463.645504669236,396.368074231323,608.163271720947,660.8418951433594,427.41194228570214,495.7423661697442,749.8996637038371,405.53978776681345,477.9841652284855
600.137608790022,492.1230630876249,468.528317169236,398.809480481323,613.046084220947,658.4004888933594,429.85334853570214,493.3009599197442,749.8996637038371,405.53978776681345,480.4255714784855
602.579015040022,484.7988443376249,468.528317169236,398.809480481323,615.487490470947,658.4004888933594,429.85334853570214,495.7423661697442,749.8996637038371,410.42260026681345,487.7497902284855
605.020421290022,482.3574380876249,475.852535919236,401.250886731323,617.928896720947,655.9590826433594,427.41194228570214,498.1837724197442,749.8996637038371,417.74681901681345,487.7497902284855
605.020421290022,484.7988443376249,483.176754669236,398.809480481323,615.487490470947,658.4004888933594,424.97053603570214,495.7423661697442,747.4582574538371,415.30541276681345,485.3083839784855
607.461827540022,484.7988443376249,488.059567169236,401.250886731323,617.928896720947,653.5176763933594,427.41194228570214,495.7423661697442,745.0168512038371,415.30541276681345,482.8669777284855
605.020421290022,487.2402505876249,488.059567169236,403.692292981323,620.370302970947,651.0762701433594,424.97053603570214,490.8595536697442,742.5754449538371,417.74681901681345,482.8669777284855
609.903233790022,487.2402505876249,492.942379669236,398.809480481323,625.253115470947,648.6348638933594,427.41194228570214,488.4181474197442,745.0168512038371,420.18822526681345,480.4255714784855
609.903233790022,482.3574380876249,500.266598419236,398.809480481323,625.253115470947,651.0762701433594,427.41194228570214,490.8595536697442,747.4582574538371,425.07103776681345,480.4255714784855
607.461827540022,482.3574380876249,497.825192169236,398.809480481323,627.694521720947,646.1934576433594,424.97053603570214,493.3009599197442,745.0168512038371,427.51244401681345,482.8669777284855
605.020421290022,479.9160318376249,495.383785919236,396.368074231323,630.135927970947,643.7520513933594,424.97053603570214,488.4181474197442,745.0168512038371,429.95385026681345,485.3083839784855
605.020421290022,479.9160318376249,495.383785919236,396.368074231323,632.577334220947,643.7520513933594,427.41194228570214,490.8595536697442,745.0168512038371,427.51244401681345,487.7497902284855
605.020421290022,479.9160318376249,492.942379669236,396.368074231323,635.018740470947,641.3106451433594,427.41194228570214,488.4181474197442,745.0168512038371,425.07103776681345,485.3083839784855
607.461827540022,479.9160318376249,492.942379669236,393.926667981323,635.018740470947,638.8692388933594,420.08772353570214,488.4181474197442,747.4582574538371,422.62963151681345,480.4255714784855
612.344640040022,479.9160318376249,492.942379669236,396.368074231323,642.342959220947,643.7520513933594,417.64631728570214,485.9767411697442,749.8996637038371,420.18822526681345,482.8669777284855
609.903233790022,482.3574380876249,490.500973419236,398.809480481323,637.460146720947,646.1934576433594,420.08772353570214,483.5353349197442,754.7824762038371,422.62963151681345,480.4255714784855
617.227452540022,482.3574380876249,483.176754669236,396.368074231323,637.460146720947,643.7520513933594,420.08772353570214,481.0939286697442,754.7824762038371,425.07103776681345,485.3083839784855
619.668858790022,487.2402505876249,483.176754669236,398.809480481323,635.018740470947,643.7520513933594,420.08772353570214,478.6525224197442,757.2238824538371,425.07103776681345,482.8669777284855
619.668858790022,487.2402505876249,488.059567169236,398.809480481323,635.018740470947,643.7520513933594,420.08772353570214,476.2111161697442,757.2238824538371,422.62963151681345,485.3083839784855
619.668858790022,487.2402505876249,488.059567169236,401.250886731323,635.018740470947,643.7520513933594,420.08772353570214,476.2111161697442,762.1066949538371,422.62963151681345,485.3083839784855
619.668858790022,484.7988443376249,485.618160919236,401.250886731323,635.018740470947,643.7520513933594,417.64631728570214,473.7697099197442,762.1066949538371,422.62963151681345,485.3083839784855
619.668858790022,489.6816568376249,485.618160919236,401.250886731323,644.784365470947,641.3106451433594,417.64631728570214,473.7697099197442,754.7824762038371,420.18822526681345,485.3083839784855
619.668858790022,492.1230630876249,492.942379669236,406.133699231323,644.784365470947,641.3106451433594,427.41194228570214,473.7697099197442,754.7824762038371,420.18822526681345,485.3083839784855
622.110265040022,492.1230630876249,492.942379669236,415.899324231323,647.225771720947,641.3106451433594,427.41194228570214,476.2111161697442,752.3410699538371,417.74681901681345,487.7497902284855
622.110265040022,494.5644693376249,492.942379669236,418.340730481323,644.784365470947,641.3106451433594,429.85334853570214,476.2111161697442,752.3410699538371,415.30541276681345,492.6326027284855
622.110265040022,497.0058755876249,492.942379669236,418.340730481323,642.342959220947,641.3106451433594,429.85334853570214,478.6525224197442,749.8996637038371,415.30541276681345,497.5154152284855
624.551671290022,497.0058755876249,495.383785919236,418.340730481323,642.342959220947,651.0762701433594,434.73616103570214,481.0939286697442,752.3410699538371,420.18822526681345,492.6326027284855
626.993077540022,494.5644693376249,495.383785919236,423.223542981323,647.225771720947,655.9590826433594,432.29475478570214,481.0939286697442,752.3410699538371,420.18822526681345,490.1911964784855
634.317296290022,497.0058755876249,492.942379669236,425.664949231323,644.784365470947,658.4004888933594,434.73616103570214,478.6525224197442,749.8996637038371,422.62963151681345,487.7497902284855
634.317296290022,497.0058755876249,495.383785919236,428.106355481323,649.667177970947,655.9590826433594,442.06037978570214,478.6525224197442,754.7824762038371,427.51244401681345,485.3083839784855
636.758702540022,494.5644693376249,497.825192169236,423.223542981323,652.108584220947,655.9590826433594,439.61897353570214,481.0939286697442,752.3410699538371,425.07103776681345,482.8669777284855
639.200108790022,492.1230630876249,500.266598419236,420.782136731323,647.225771720947,653.5176763933594,437.17756728570214,478.6525224197442,754.7824762038371,427.51244401681345,487.7497902284855
644.082921290022,492.1230630876249,492.942379669236,418.340730481323,644.784365470947,648.6348638933594,439.61897353570214,478.6525224197442,752.3410699538371,422.62963151681345,485.3083839784855
646.524327540022,489.6816568376249,490.500973419236,420.782136731323,647.225771720947,646.1934576433594,442.06037978570214,483.5353349197442,747.4582574538371,422.62963151681345,485.3083839784855
646.524327540022,499.4472818376249,490.500973419236,418.340730481323,647.225771720947,643.7520513933594,442.06037978570214,485.9767411697442,752.3410699538371,427.51244401681345,490.1911964784855
646.524327540022,504.3300943376249,490.500973419236,415.899324231323,649.667177970947,643.7520513933594,444.50178603570214,483.5353349197442,752.3410699538371,427.51244401681345,492.6326027284855
646.524327540022,504.3300943376249,490.500973419236,411.016511731323,649.667177970947,641.3106451433594,446.94319228570214,483.5353349197442,749.8996637038371,429.95385026681345,495.0740089784855
651.407140040022,506.7715005876249,490.500973419236,415.899324231323,652.108584220947,643.7520513933594,444.50178603570214,481.0939286697442,752.3410699538371,427.51244401681345,497.5154152284855
651.407140040022,509.2129068376249,490.500973419236,413.457917981323,649.667177970947,641.3106451433594,439.61897353570214,478.6525224197442,747.4582574538371,425.07103776681345,497.5154152284855
653.848546290022,506.7715005876249,490.500973419236,413.457917981323,647.225771720947,643.7520513933594,437.17756728570214,476.2111161697442,749.8996637038371,427.51244401681345,499.9568214784855
658.731358790022,506.7715005876249,488.059567169236,413.457917981323,647.225771720947,641.3106451433594,439.61897353570214,473.7697099197442,747.4582574538371,432.39525651681345,499.9568214784855
653.848546290022,509.2129068376249,492.942379669236,413.457917981323,649.667177970947,638.8692388933594,434.73616103570214,476.2111161697442,749.8996637038371,432.39525651681345,504.8396339784855
653.848546290022,518.9785318376249,495.383785919236,411.016511731323,649.667177970947,638.8692388933594,437.17756728570214,476.2111161697442,752.3410699538371,437.27806901681345,507.2810402284855
